order_id,customer_id,product_id,order_date,quantity,discount_pct,payment_method,payment_status,shipping_cost,return_flag
24808,7349,55,2023-09-14,1,10.0,UPI,Completed,86.85,0
24809,7557,17,2023-04-17,1,20.0,Card,Failed,78.75,0
24810,3714,9,2024-02-01,2,20.0,COD,Completed,81.07,0
24811,3705,268,2023-05-31,1,5.0,Card,Completed,89.21,0
24812,1211,122,2024-08-10,2,15.0,UPI,Completed,42.28,0
24813,6020,37,2024-01-15,2,5.0,Card,Completed,40.65,0
24814,7907,169,2023-09-28,1,0.0,UPI,Completed,143.23,0
24815,3746,260,2024-06-07,2,0.0,Card,Completed,114.46,0
24816,1987,71,2023-04-23,1,15.0,UPI,Completed,115.97,0
24817,7792,17,2024-04-18,1,10.0,NetBanking,Completed,67.35,0
24818,1492,102,2024-09-02,4,30.0,UPI,Completed,49.99,0
24819,7625,218,2023-08-28,4,10.0,NetBanking,Completed,52.08,0
24820,7302,278,2024-12-20,3,20.0,COD,Completed,128.34,0
24821,7866,296,2024-09-21,2,10.0,Card,Completed,102.73,0
24822,4271,237,2023-10-01,1,20.0,NetBanking,Completed,74.71,0
24823,7429,104,2024-11-24,4,20.0,NetBanking,Completed,107.69,0
24824,6461,133,2024-12-20,2,0.0,COD,Completed,149.17,0
24825,3049,9,2023-12-21,1,0.0,COD,Completed,114.09,1
24826,4920,60,2024-10-08,3,0.0,NetBanking,Completed,70.27,1
24827,7014,276,2024-01-27,1,0.0,COD,Failed,113.13,1
24828,5027,123,2023-04-26,3,20.0,UPI,Completed,128.33,0
24829,2935,290,2023-07-16,2,20.0,NetBanking,Completed,126.53,0
24830,6111,125,2023-01-28,2,15.0,NetBanking,Failed,101.4,0
24831,4365,71,2023-08-17,4,10.0,NetBanking,Failed,61.42,0
24832,1818,166,2024-10-27,1,5.0,Card,Completed,43.64,0
24833,6614,32,2024-02-01,2,10.0,UPI,Completed,141.99,0
24834,4320,174,2023-06-18,2,20.0,NetBanking,Completed,92.67,1
24835,1276,25,2023-08-25,3,5.0,NetBanking,Completed,121.73,0
24836,7232,161,2023-05-25,3,5.0,COD,Completed,99.27,0
24837,3023,126,2023-10-29,1,15.0,UPI,Completed,57.71,1
24838,7051,285,2023-11-13,3,0.0,UPI,Failed,99.83,0
24839,2878,187,2024-05-15,1,20.0,Card,Completed,58.88,1
24840,7632,159,2023-04-16,3,10.0,Card,Completed,143.51,0
24841,4015,26,2023-01-07,3,5.0,COD,Completed,48.39,0
24842,4088,63,2023-11-30,1,20.0,Card,Completed,92.17,0
24843,1148,85,2023-09-28,2,0.0,UPI,Completed,42.54,0
24844,7750,226,2024-02-28,1,15.0,NetBanking,Completed,82.27,0
24845,238,177,2024-03-30,3,0.0,COD,Completed,82.43,0
24846,2123,239,2023-02-05,2,15.0,Card,Completed,107.67,0
24847,7610,47,2023-04-07,3,0.0,UPI,Completed,133.45,0
24848,4596,278,2023-06-22,3,20.0,NetBanking,Completed,90.77,0
24849,1546,192,2023-07-05,3,5.0,NetBanking,Completed,143.85,0
24850,3984,174,2024-03-02,1,0.0,COD,Completed,114.14,0
24851,4364,160,2024-03-29,2,15.0,COD,Completed,55.21,0
24852,5607,213,2024-05-27,3,5.0,NetBanking,Completed,98.84,0
24853,987,91,2023-07-11,4,15.0,NetBanking,Completed,142.09,0
24854,1624,234,2024-11-05,2,15.0,Card,Failed,103.62,0
24855,3122,165,2024-06-05,2,20.0,NetBanking,Completed,82.96,0
24856,3727,180,2023-01-15,3,15.0,NetBanking,Refunded,49.6,0
24857,7227,109,2023-01-12,1,0.0,Card,Completed,54.31,0
24858,7622,34,2023-02-01,3,10.0,NetBanking,Completed,87.87,0
24859,3902,189,2024-08-03,4,10.0,COD,Completed,79.46,0
24860,723,221,2024-01-21,3,15.0,UPI,Completed,145.91,0
24861,1096,173,2023-02-10,2,10.0,Card,Completed,132.12,0
24862,3828,169,2023-10-25,2,15.0,UPI,Completed,120.83,0
24863,7919,66,2024-01-25,1,20.0,NetBanking,Completed,100.34,0
24864,4286,268,2023-06-03,4,0.0,NetBanking,Completed,72.84,1
24865,996,271,2024-04-18,4,20.0,Card,Completed,120.83,0
24866,5682,126,2024-12-29,1,0.0,COD,Completed,72.63,0
24867,7885,247,2024-02-26,2,0.0,Card,Completed,97.46,1
24868,4662,272,2023-09-30,3,0.0,UPI,Completed,60.62,0
24869,7990,259,2024-11-28,4,0.0,UPI,Completed,126.01,0
24870,993,238,2023-03-21,2,0.0,NetBanking,Completed,72.57,0
24871,2784,91,2023-06-22,1,15.0,UPI,Completed,74.68,0
24872,156,216,2024-01-01,4,10.0,COD,Failed,139.96,0
24873,1896,230,2023-08-05,2,5.0,COD,Completed,95.23,0
24874,5683,155,2024-08-30,2,0.0,COD,Completed,132.19,1
24875,1777,164,2023-06-02,2,5.0,COD,Completed,88.48,0
24876,5962,145,2023-10-15,1,20.0,Card,Completed,43.82,0
24877,4769,190,2024-05-08,2,5.0,COD,Completed,70.13,0
24878,5761,129,2023-08-02,4,30.0,UPI,Completed,126.88,0
24879,5205,276,2024-08-17,4,5.0,NetBanking,Refunded,83.52,0
24880,2117,197,2024-10-12,4,20.0,NetBanking,Completed,66.91,0
24881,7553,192,2024-12-24,3,15.0,Card,Completed,132.33,0
24882,2421,255,2024-03-06,4,20.0,NetBanking,Completed,129.93,0
24883,55,53,2023-12-02,2,0.0,Card,Completed,66.81,0
24884,85,109,2024-05-07,3,20.0,UPI,Completed,59.94,0
24885,5977,108,2024-09-14,4,15.0,COD,Completed,40.81,0
24886,7085,189,2024-10-07,4,20.0,UPI,Completed,94.39,1
24887,2889,281,2023-12-27,2,0.0,COD,Refunded,81.6,0
24888,4688,29,2023-03-02,4,5.0,NetBanking,Failed,84.39,0
24889,2780,115,2024-03-26,4,5.0,UPI,Refunded,114.51,0
24890,6056,35,2024-07-27,2,5.0,NetBanking,Completed,72.01,0
24891,2670,160,2023-09-08,1,20.0,Card,Completed,149.42,0
24892,3837,127,2023-12-28,1,20.0,UPI,Completed,99.1,0
24893,1009,36,2024-04-02,3,15.0,Card,Completed,74.54,0
24894,2365,71,2023-10-15,4,10.0,NetBanking,Completed,138.67,0
24895,7332,98,2023-08-01,4,15.0,Card,Completed,86.21,0
24896,3687,97,2024-06-26,2,20.0,NetBanking,Completed,64.44,0
24897,6769,26,2023-07-17,3,5.0,Card,Completed,51.12,0
24898,4348,176,2024-05-19,1,0.0,COD,Completed,60.56,0
24899,2200,176,2023-04-19,1,0.0,NetBanking,Completed,148.9,0
24900,1360,13,2023-06-12,4,10.0,Card,Completed,77.7,0
24901,910,158,2024-06-08,2,0.0,COD,Completed,93.0,0
24902,3440,224,2024-11-09,4,15.0,NetBanking,Completed,97.92,1
24903,5883,225,2023-11-28,4,5.0,NetBanking,Completed,99.89,0
24904,2914,194,2023-05-11,4,5.0,COD,Completed,42.19,0
24905,4696,125,2024-09-17,1,0.0,UPI,Completed,81.6,0
24906,1007,7,2023-05-25,3,0.0,NetBanking,Completed,95.65,0
24907,7115,286,2024-07-23,2,20.0,Card,Completed,137.04,0
24908,3053,238,2024-04-14,3,10.0,COD,Completed,142.72,0
24909,5220,55,2023-10-29,1,0.0,Card,Completed,76.57,0
24910,1144,218,2024-02-17,1,0.0,Card,Completed,123.56,0
24911,7553,217,2024-08-25,1,20.0,COD,Completed,56.07,0
24912,4399,170,2023-03-09,4,5.0,COD,Refunded,110.3,0
24913,5836,6,2024-05-05,1,30.0,UPI,Completed,146.01,0
24914,3221,264,2023-09-24,2,20.0,Card,Completed,146.88,0
24915,1225,128,2023-12-19,2,30.0,COD,Completed,102.0,0
24916,3879,75,2023-06-12,2,0.0,NetBanking,Completed,70.52,1
24917,5123,216,2024-10-29,2,20.0,COD,Completed,109.16,1
24918,4496,40,2024-08-16,4,5.0,COD,Completed,59.97,0
24919,68,184,2023-08-03,3,30.0,Card,Refunded,86.57,0
24920,4250,80,2023-01-16,2,0.0,Card,Completed,99.74,0
24921,1015,273,2023-03-28,4,5.0,UPI,Completed,45.36,0
24922,5614,296,2024-04-16,3,0.0,NetBanking,Completed,128.74,0
24923,182,104,2023-05-23,4,0.0,NetBanking,Completed,62.31,0
24924,4621,9,2023-04-24,2,5.0,COD,Completed,138.75,0
24925,6333,138,2024-06-04,4,10.0,UPI,Completed,130.7,0
24926,4116,49,2024-01-27,2,0.0,Card,Completed,75.62,0
24927,4947,158,2024-11-03,4,30.0,NetBanking,Completed,137.85,0
24928,7451,265,2024-02-14,4,15.0,Card,Completed,84.85,0
24929,2946,174,2023-08-11,3,15.0,UPI,Completed,52.34,0
24930,2058,282,2024-10-12,3,15.0,NetBanking,Refunded,136.18,0
24931,2748,192,2023-03-29,4,20.0,COD,Failed,65.6,0
24932,1881,162,2023-03-19,2,15.0,Card,Completed,144.88,0
24933,3603,227,2023-10-22,2,0.0,NetBanking,Completed,87.9,0
24934,655,128,2024-05-05,2,10.0,NetBanking,Refunded,129.95,0
24935,3687,27,2023-11-18,1,0.0,Card,Completed,78.98,0
24936,5423,84,2023-07-15,4,0.0,Card,Completed,46.17,0
24937,2289,216,2023-06-29,3,30.0,NetBanking,Completed,68.96,0
24938,2200,169,2024-09-22,1,5.0,Card,Failed,62.96,0
24939,2832,83,2024-01-13,1,15.0,UPI,Completed,124.99,0
24940,3409,18,2024-05-11,1,5.0,Card,Completed,119.7,0
24941,2236,299,2024-01-30,4,20.0,NetBanking,Completed,114.35,0
24942,2512,41,2023-08-12,2,15.0,COD,Completed,130.12,0
24943,722,18,2023-07-30,1,0.0,UPI,Completed,47.98,1
24944,3249,189,2024-04-17,4,10.0,COD,Completed,86.94,0
24945,7044,200,2024-09-29,1,20.0,NetBanking,Completed,150.0,0
24946,6850,53,2023-02-19,4,15.0,UPI,Completed,45.43,0
24947,1201,80,2023-11-04,1,5.0,COD,Completed,120.23,0
24948,4977,269,2023-02-19,2,20.0,NetBanking,Completed,116.24,0
24949,2463,282,2024-12-02,1,5.0,COD,Completed,124.13,1
24950,4674,112,2024-03-14,2,10.0,Card,Completed,77.79,0
24951,310,90,2024-07-18,1,,COD,Completed,73.15,0
24952,1026,247,2024-06-08,4,0.0,COD,Completed,140.01,0
24953,4413,56,2024-11-27,3,30.0,NetBanking,Completed,,1
24954,5903,189,2023-12-27,2,15.0,Card,Completed,73.13,0
24955,1533,149,2024-03-11,3,15.0,NetBanking,Completed,62.3,0
24956,5116,264,2023-05-23,3,5.0,Card,Completed,114.57,0
24957,3644,225,2024-04-28,4,0.0,Card,Completed,58.35,1
24958,368,192,2024-12-15,1,10.0,NetBanking,Failed,90.01,0
24959,4651,70,2024-09-09,4,10.0,COD,Completed,78.4,0
24960,2653,6,2024-05-05,1,5.0,COD,Completed,93.86,0
24961,1250,22,2024-10-29,3,0.0,NetBanking,Completed,146.03,0
24962,2984,174,2023-02-08,1,15.0,COD,Failed,58.59,0
24963,4576,95,2023-07-03,4,5.0,UPI,Completed,101.89,0
24964,3029,189,2024-09-27,3,0.0,UPI,Completed,83.68,0
24965,5918,69,2024-10-31,4,0.0,Card,Completed,131.77,0
24966,3135,86,2024-11-24,1,20.0,Card,Completed,126.53,0
24967,7448,57,2024-12-06,1,20.0,NetBanking,Completed,146.68,0
24968,4096,112,2024-08-12,1,15.0,NetBanking,Completed,128.75,0
24969,940,153,2024-03-16,4,10.0,NetBanking,Completed,51.28,0
24970,4110,153,2023-11-07,2,20.0,Card,Completed,144.96,0
24971,6172,93,2024-04-23,1,10.0,Card,Completed,128.54,0
24972,4238,161,2024-08-31,2,0.0,COD,Completed,94.97,0
24973,4024,8,2024-03-19,2,30.0,COD,Completed,73.88,1
24974,3692,120,2024-08-02,3,20.0,Card,Completed,102.2,0
24975,7970,141,2023-04-14,2,5.0,COD,Completed,84.2,0
24976,590,240,2024-07-01,4,10.0,COD,Completed,140.84,0
24977,1783,117,2024-02-17,4,15.0,Card,Completed,105.6,0
24978,4569,114,2024-07-07,4,15.0,UPI,Refunded,71.83,0
24979,5644,27,2024-09-13,2,15.0,NetBanking,Completed,135.32,0
24980,1208,289,2024-04-23,3,5.0,NetBanking,Completed,67.71,1
24981,4413,223,2023-12-24,2,20.0,COD,Failed,106.73,0
24982,5481,156,2024-11-03,2,0.0,UPI,Completed,71.3,0
24983,4541,213,2024-01-04,3,0.0,UPI,Completed,92.34,0
24984,2344,180,2023-09-24,4,5.0,UPI,Completed,55.19,0
24985,6548,285,2024-03-10,1,5.0,NetBanking,Completed,142.93,0
24986,6896,93,2024-12-30,1,15.0,NetBanking,Completed,109.71,0
24987,6058,189,2023-03-09,2,30.0,Card,Completed,104.98,0
24988,6407,244,2024-06-29,3,20.0,NetBanking,Completed,45.41,0
24989,847,150,2024-07-03,1,0.0,COD,Completed,128.12,0
24990,2425,200,2023-04-21,4,0.0,UPI,Completed,132.28,0
24991,4681,45,2023-05-06,2,10.0,Card,Completed,49.14,0
24992,7236,81,2023-06-07,3,20.0,UPI,Completed,79.08,1
24993,799,215,2023-10-03,2,20.0,COD,Completed,67.55,0
24994,471,231,2024-04-08,1,30.0,Card,Completed,100.92,0
24995,3910,30,2023-01-15,2,10.0,COD,Completed,92.09,0
24996,4828,142,2024-06-22,3,20.0,Card,Failed,129.27,1
24997,5068,217,2024-11-06,2,20.0,NetBanking,Completed,122.85,0
24998,2095,146,2024-04-11,1,0.0,COD,Completed,82.22,1
24999,2995,160,2023-12-26,3,5.0,UPI,Failed,76.82,0
25000,3130,166,2024-11-28,4,20.0,NetBanking,Completed,116.71,0
25001,6168,116,2024-02-09,4,5.0,COD,Failed,84.62,0
25002,1314,53,2023-10-25,2,10.0,NetBanking,Completed,126.68,0
25003,2879,143,2023-11-05,4,10.0,COD,Completed,139.26,0
25004,3516,33,2024-02-09,2,5.0,UPI,Completed,132.34,0
25005,6547,269,2023-01-25,4,15.0,UPI,Completed,101.57,0
25006,1048,199,2023-12-03,1,20.0,Card,Completed,126.53,0
25007,1088,192,2023-03-02,4,10.0,UPI,Completed,105.75,0
25008,7935,147,2023-10-10,1,5.0,UPI,Completed,149.22,0
25009,5780,85,2023-11-12,2,10.0,NetBanking,Completed,49.5,0
25010,5748,56,2023-09-12,3,5.0,NetBanking,Completed,97.33,0
25011,3682,293,2023-05-25,3,10.0,Card,Completed,149.94,0
25012,5359,58,2024-07-26,1,10.0,UPI,Completed,43.46,1
25013,283,9,2024-11-21,3,15.0,COD,Failed,87.23,0
25014,7610,132,2024-06-12,3,0.0,UPI,Completed,90.25,0
25015,7468,71,2024-12-24,2,0.0,UPI,Completed,46.34,0
25016,6237,191,2023-07-27,2,10.0,COD,Completed,59.49,0
25017,3649,104,2024-09-01,2,10.0,COD,Completed,88.27,0
25018,1399,247,2024-07-04,4,5.0,COD,Completed,48.51,0
25019,2734,61,2023-11-23,1,20.0,NetBanking,Completed,128.73,0
25020,4068,264,2023-07-20,3,10.0,Card,Completed,133.07,0
25021,2358,90,2023-01-14,3,15.0,NetBanking,Completed,117.27,0
25022,2936,283,2023-05-24,3,5.0,UPI,Completed,94.27,0
25023,3819,45,2024-10-18,2,30.0,Card,Completed,52.62,0
25024,3239,270,2023-01-26,3,20.0,UPI,Completed,125.37,0
25025,1773,72,2024-11-14,2,10.0,UPI,Completed,82.62,0
25026,4078,52,2024-05-06,1,15.0,COD,Completed,129.83,0
25027,4103,181,2023-11-09,1,5.0,NetBanking,Completed,138.17,0
25028,7990,130,2024-09-09,3,30.0,NetBanking,Completed,52.19,0
25029,7211,48,2023-09-16,1,10.0,UPI,Completed,106.74,0
25030,788,187,2023-07-18,3,5.0,UPI,Completed,144.28,1
25031,7508,80,2023-06-17,2,10.0,UPI,Completed,113.2,0
25032,3225,137,2023-07-09,4,10.0,NetBanking,Completed,107.25,0
25033,43,103,2024-10-26,4,5.0,UPI,Completed,73.2,0
25034,6869,2,2024-02-02,4,10.0,Card,Completed,91.48,0
25035,4297,75,2024-10-19,2,0.0,COD,Completed,56.37,0
25036,2943,221,2023-08-01,1,10.0,UPI,Completed,89.56,0
25037,6811,270,2024-01-11,3,10.0,UPI,Completed,49.41,0
25038,7900,252,2024-05-29,3,0.0,NetBanking,Completed,139.59,0
25039,5785,164,2024-08-08,1,0.0,Card,Failed,65.78,0
25040,4644,33,2024-10-22,3,10.0,Card,Failed,121.61,0
25041,4322,191,2024-12-01,4,20.0,COD,Completed,54.59,0
25042,3906,235,2024-12-13,3,20.0,Card,Completed,120.59,0
25043,4729,18,2024-07-06,4,5.0,Card,Completed,139.44,0
25044,5641,217,2023-11-12,3,10.0,COD,Completed,116.95,0
25045,3411,5,2023-06-11,3,10.0,COD,Refunded,104.41,0
25046,1359,288,2024-09-17,3,5.0,Card,Completed,110.14,0
25047,1205,177,2024-08-12,4,0.0,NetBanking,Completed,49.45,0
25048,3605,73,2024-03-26,4,15.0,UPI,Completed,98.44,0
25049,2994,270,2024-05-04,2,5.0,NetBanking,Completed,54.62,0
25050,7440,32,2024-08-21,3,10.0,UPI,Completed,116.75,0
25051,2242,137,2024-12-16,1,15.0,NetBanking,Completed,98.21,0
25052,538,109,2024-03-10,1,0.0,NetBanking,Completed,145.52,0
25053,4012,109,2023-03-22,2,0.0,UPI,Failed,124.37,1
25054,3869,137,2023-08-19,4,5.0,COD,Completed,116.75,0
25055,4577,108,2024-05-07,3,5.0,COD,Completed,135.51,1
25056,7266,32,2024-02-23,3,20.0,Card,Completed,65.55,0
25057,4526,138,2024-03-22,4,0.0,NetBanking,Completed,42.31,0
25058,3584,93,2024-11-29,2,15.0,UPI,Completed,110.33,0
25059,7899,214,2024-01-07,1,5.0,Card,Failed,76.04,0
25060,1351,69,2024-09-10,1,20.0,Card,Completed,89.05,0
25061,945,267,2024-08-23,4,5.0,UPI,Failed,125.08,0
25062,7055,186,2024-04-11,2,5.0,Card,Completed,54.91,0
25063,3857,284,2023-10-04,3,0.0,Card,Completed,64.17,1
25064,6025,162,2023-06-18,4,0.0,Card,Failed,45.88,0
25065,1824,106,2024-05-20,4,15.0,COD,Completed,51.76,0
25066,2626,296,2024-07-22,3,0.0,COD,Completed,65.14,0
25067,3899,192,2023-12-16,1,15.0,COD,Completed,63.23,0
25068,3488,138,2023-12-25,4,0.0,NetBanking,Failed,90.96,0
25069,4207,282,2024-03-16,4,15.0,COD,Completed,123.97,0
25070,4308,43,2023-10-23,4,20.0,UPI,Completed,50.08,0
25071,5803,233,2023-03-03,2,10.0,NetBanking,Failed,88.5,0
25072,851,112,2024-06-08,1,,UPI,Completed,145.11,0
25073,2926,62,2023-07-09,4,15.0,COD,Completed,50.45,0
25074,5083,237,2023-03-08,2,20.0,COD,Completed,94.64,0
25075,996,195,2024-03-01,3,20.0,NetBanking,Completed,45.71,1
25076,6715,189,2024-12-05,3,5.0,NetBanking,Completed,136.33,0
25077,7198,218,2024-07-11,2,0.0,Card,Completed,110.5,0
25078,7435,199,2024-04-18,1,15.0,UPI,Completed,144.91,0
25079,6096,202,2023-04-04,1,5.0,NetBanking,Completed,58.6,0
25080,6007,47,2023-08-26,1,0.0,COD,Completed,146.35,0
25081,4762,255,2024-09-19,1,0.0,UPI,Completed,78.02,0
25082,350,230,2024-02-25,1,5.0,NetBanking,Completed,52.47,0
25083,1538,285,2023-11-10,2,5.0,UPI,Failed,123.83,0
25084,2978,191,2024-07-27,1,10.0,Card,Completed,147.21,0
25085,2729,25,2024-03-06,1,20.0,Card,Completed,59.74,0
25086,7382,110,2024-01-09,4,0.0,Card,Completed,131.52,0
25087,4347,260,2023-12-23,3,30.0,COD,Completed,76.23,0
25088,5663,69,2023-01-31,3,10.0,Card,Completed,74.27,0
25089,2367,63,2024-10-31,4,10.0,COD,Refunded,148.43,0
25090,5303,262,2024-02-14,4,10.0,COD,Completed,100.09,0
25091,7029,18,2024-01-13,1,0.0,UPI,Completed,140.22,0
25092,2237,36,2024-01-13,3,0.0,COD,Completed,122.83,0
25093,6869,88,2023-02-28,4,0.0,NetBanking,Completed,84.23,0
25094,7295,185,2024-05-24,2,5.0,Card,Completed,93.37,0
25095,3876,158,2023-08-02,2,0.0,NetBanking,Completed,86.57,0
25096,5416,248,2023-08-12,3,15.0,NetBanking,Refunded,109.09,0
25097,3095,295,2023-09-13,4,0.0,UPI,Failed,43.27,0
25098,6042,290,2024-01-01,3,10.0,Card,Completed,71.65,0
25099,3602,58,2023-04-17,3,0.0,COD,Completed,145.61,0
25100,4175,212,2024-02-13,3,0.0,Card,Completed,115.92,0
25101,4642,215,2023-02-25,4,20.0,UPI,Completed,85.36,1
25102,5590,290,2024-03-13,3,20.0,NetBanking,Completed,80.52,0
25103,924,136,2024-04-06,1,5.0,NetBanking,Failed,86.83,1
25104,619,299,2023-07-12,1,5.0,Card,Completed,63.25,0
25105,4401,255,2024-08-15,4,20.0,NetBanking,Completed,102.59,0
25106,7616,190,2024-07-18,3,10.0,COD,Completed,144.24,1
25107,6343,111,2024-08-14,3,0.0,NetBanking,Completed,80.17,0
25108,3263,276,2023-01-21,2,5.0,UPI,Completed,113.42,0
25109,3304,180,2023-12-25,4,0.0,NetBanking,Completed,62.11,0
25110,5694,84,2024-05-12,3,20.0,Card,Completed,101.62,0
25111,2602,84,2024-06-22,3,15.0,NetBanking,Completed,47.01,0
25112,1048,62,2024-03-30,4,15.0,NetBanking,Completed,41.09,0
25113,1699,138,2023-03-04,4,30.0,Card,Completed,123.08,0
25114,5581,133,2024-06-23,3,10.0,COD,Completed,49.47,0
25115,2231,146,2024-04-23,2,10.0,COD,Completed,51.03,0
25116,7601,89,2024-05-24,2,5.0,Card,Completed,137.0,0
25117,1869,255,2023-08-22,4,15.0,NetBanking,Completed,147.52,0
25118,2655,209,2023-08-15,3,0.0,COD,Completed,50.01,0
25119,83,261,2023-08-09,2,0.0,COD,Failed,148.98,0
25120,93,251,2024-03-03,4,15.0,NetBanking,Completed,125.55,0
25121,7446,21,2024-09-24,4,20.0,UPI,Completed,132.44,0
25122,6761,100,2023-06-19,2,15.0,Card,Completed,96.18,0
25123,3157,275,2024-08-22,1,15.0,Card,Completed,77.62,0
25124,6717,151,2023-11-10,1,20.0,COD,Completed,139.98,0
25125,7376,161,2024-05-04,1,0.0,NetBanking,Completed,148.53,0
25126,7838,239,2024-11-23,2,20.0,Card,Completed,106.28,0
25127,6725,35,2024-04-09,2,30.0,NetBanking,Completed,82.52,0
25128,3049,42,2023-11-22,3,20.0,NetBanking,Completed,123.15,0
25129,1468,127,2024-09-27,4,10.0,COD,Completed,111.57,0
25130,2025,218,2024-08-31,3,10.0,Card,Refunded,147.52,0
25131,4870,86,2024-11-26,4,0.0,NetBanking,Completed,77.7,0
25132,6997,203,2023-06-25,2,20.0,NetBanking,Completed,117.79,1
25133,3818,49,2024-05-10,1,0.0,NetBanking,Completed,149.85,1
25134,5490,297,2023-06-21,3,0.0,UPI,Refunded,120.71,0
25135,2699,206,2024-04-18,2,0.0,NetBanking,Refunded,82.12,0
25136,792,105,2024-07-09,3,15.0,COD,Completed,116.56,0
25137,476,49,2024-01-26,3,20.0,UPI,Refunded,84.84,0
25138,504,71,2023-12-02,1,10.0,NetBanking,Completed,,0
25139,5967,84,2023-07-13,2,0.0,Card,Completed,148.18,0
25140,231,174,2024-05-10,4,0.0,NetBanking,Completed,65.17,0
25141,7022,252,2023-03-28,3,20.0,COD,Completed,76.12,0
25142,7528,155,2024-11-11,1,0.0,UPI,Failed,74.5,0
25143,1587,290,2024-02-27,3,15.0,UPI,Completed,149.84,0
25144,1775,214,2024-04-21,1,20.0,COD,Completed,87.66,0
25145,3091,191,2024-09-10,2,20.0,UPI,Completed,102.88,0
25146,6834,101,2024-07-08,3,15.0,COD,Completed,127.08,0
25147,2257,195,2023-09-28,1,20.0,NetBanking,Completed,113.49,0
25148,3971,155,2023-02-23,1,5.0,COD,Completed,140.53,0
25149,4227,7,2024-06-01,2,0.0,NetBanking,Completed,136.6,0
25150,4839,123,2024-04-04,4,10.0,Card,Completed,143.03,1
25151,384,279,2024-06-22,3,5.0,Card,Completed,100.88,0
25152,3164,127,2023-06-28,3,0.0,NetBanking,Completed,125.12,0
25153,5663,216,2023-03-16,3,0.0,UPI,Completed,108.79,0
25154,2410,242,2023-06-05,4,0.0,Card,Completed,141.39,0
25155,761,164,2023-11-23,3,0.0,COD,Completed,52.25,0
25156,5244,11,2023-12-21,4,30.0,COD,Completed,94.53,0
25157,3953,263,2023-04-29,4,10.0,NetBanking,Completed,81.17,0
25158,943,287,2023-10-18,2,0.0,Card,Completed,49.38,0
25159,2696,46,2024-09-30,2,5.0,Card,Completed,80.42,0
25160,1297,254,2023-10-03,1,20.0,COD,Completed,93.25,0
25161,2403,229,2024-12-25,3,20.0,COD,Completed,71.24,0
25162,2148,68,2023-09-15,3,30.0,Card,Completed,94.6,0
25163,6875,46,2024-06-16,4,5.0,Card,Completed,143.72,0
25164,1640,293,2023-12-13,4,5.0,NetBanking,Completed,115.19,1
25165,4397,155,2023-06-19,3,0.0,UPI,Failed,90.66,0
25166,609,281,2024-11-28,2,20.0,Card,Completed,47.23,0
25167,5948,12,2024-08-29,2,10.0,NetBanking,Completed,99.99,0
25168,882,188,2024-05-20,1,5.0,Card,Completed,49.25,0
25169,2251,17,2023-05-24,1,0.0,COD,Completed,105.57,0
25170,3093,128,2024-09-15,3,5.0,NetBanking,Completed,53.86,0
25171,5318,119,2023-09-01,2,15.0,Card,Completed,53.3,0
25172,2160,9,2024-02-09,3,0.0,COD,Completed,53.29,0
25173,7317,211,2024-08-27,4,10.0,UPI,Completed,102.98,0
25174,2429,118,2023-11-17,4,10.0,UPI,Completed,67.59,0
25175,4851,29,2023-07-06,4,0.0,NetBanking,Failed,143.4,0
25176,3002,117,2023-09-05,4,5.0,UPI,Completed,104.67,0
25177,5303,141,2023-08-21,3,15.0,NetBanking,Completed,64.64,0
25178,4892,234,2024-08-01,4,0.0,UPI,Completed,68.94,0
25179,6481,131,2023-04-19,3,5.0,NetBanking,Completed,87.06,0
25180,7506,164,2024-11-05,1,15.0,COD,Completed,122.97,0
25181,1995,185,2024-10-10,2,10.0,UPI,Completed,54.99,0
25182,7982,259,2023-12-14,2,20.0,NetBanking,Refunded,101.91,0
25183,1324,165,2024-10-10,1,5.0,Card,Completed,71.09,0
25184,7769,20,2024-08-11,4,30.0,NetBanking,Completed,112.27,0
25185,4318,278,2023-05-31,2,10.0,COD,Refunded,147.35,0
25186,1012,149,2023-11-05,2,5.0,NetBanking,Refunded,110.05,1
25187,6904,225,2024-11-19,3,10.0,UPI,Failed,113.44,0
25188,7577,100,2024-05-03,1,5.0,NetBanking,Completed,87.76,1
25189,4039,13,2024-06-16,1,10.0,UPI,Completed,100.34,0
25190,689,251,2023-04-17,1,10.0,Card,Completed,81.51,0
25191,4069,8,2024-02-19,3,15.0,Card,Completed,138.49,0
25192,4214,159,2024-12-01,2,0.0,NetBanking,Completed,149.7,0
25193,4270,261,2024-11-15,3,20.0,NetBanking,Completed,42.4,0
25194,1243,128,2024-03-05,1,0.0,NetBanking,Completed,92.78,0
25195,3448,172,2024-05-09,3,15.0,Card,Completed,148.48,0
25196,7898,153,2023-09-28,2,10.0,COD,Completed,122.88,0
25197,6463,13,2024-04-06,3,20.0,UPI,Completed,70.59,0
25198,7757,32,2024-06-11,3,20.0,UPI,Completed,62.23,1
25199,7256,134,2024-06-21,2,20.0,Card,Completed,47.99,0
25200,2045,49,2023-04-22,3,10.0,Card,Completed,45.7,0
25201,7246,267,2024-08-12,1,20.0,UPI,Completed,107.62,0
25202,441,71,2023-02-14,1,20.0,UPI,Completed,103.15,0
25203,1225,143,2024-03-26,4,15.0,NetBanking,Completed,136.23,0
25204,5696,68,2023-07-14,3,20.0,COD,Completed,109.48,0
25205,2463,168,2023-07-26,4,0.0,Card,Completed,51.68,0
